,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date
428,Armadale,34a Rose St,2,h,1125000.0,S,RT,17/09/2016
429,Armadale,42 Rose St,3,h,2250000.0,S,Marshall,17/09/2016
430,Armadale,12 Auburn Gr,3,h,2360000.0,S,hockingstuart,18/03/2017
431,Armadale,31 Hume St,2,h,1900000.0,VB,Jellis,18/03/2017
432,Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,18/03/2017
435,Armadale,7/579 Dandenong Rd,2,u,490000.0,PI,Ray,18/06/2016
437,Armadale,19 Glassford St,3,h,2365000.0,S,Marshall,18/06/2016
438,Armadale,14 New St,3,h,1300000.0,VB,Jellis,18/06/2016
440,Armadale,7/501 Orrong Rd,3,u,732000.0,S,Gary,18/06/2016
441,Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,19/11/2016
444,Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,19/11/2016
445,Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,22/05/2016
449,Armadale,13/56 Sutherland Rd,1,u,315000.0,SP,Fletchers,22/08/2016
451,Armadale,48 Barkly Av,3,h,1992000.0,S,Jellis,23/04/2016
452,Armadale,7/22 Derby St,1,u,450000.0,PI,hockingstuart,24/09/2016
453,Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,25/02/2017
454,Armadale,2/377 Dandenong Rd,2,u,872000.0,S,Jellis,25/02/2017
455,Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,25/02/2017
457,Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,25/02/2017
458,Armadale,61 Union St,4,h,3660000.0,S,Jellis,25/02/2017
461,Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,27/06/2016
462,Armadale,7 Lambeth Av,4,h,2760000.0,S,Marshall,27/06/2016
464,Armadale,10/507 Dandenong Rd,2,u,690000.0,VB,Jellis,27/11/2016
465,Armadale,44 Denbigh Rd,4,h,3625000.0,S,Jellis,27/11/2016
466,Armadale,44 Hampden Rd,4,h,4200000.0,VB,Kay,27/11/2016
467,Armadale,3/769 High St,3,t,1101000.0,S,Jellis,27/11/2016
468,Armadale,4 Mercer Rd,3,h,3512500.0,S,Marshall,27/11/2016
471,Armadale,17 Kooyong Rd,4,h,2000000.0,PI,Marshall,28/05/2016
473,Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,28/05/2016
474,Armadale,8/507 Dandenong Rd,2,u,577000.0,S,Jellis,28/08/2016
477,Armadale,37 Lambeth Av,3,h,2865000.0,S,Marshall,28/08/2016
478,Armadale,16 Llaneast St,5,h,2810000.0,S,Marshall,28/08/2016
479,Armadale,2/532 Orrong Rd,2,u,565000.0,S,Ray,28/08/2016
480,Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,28/08/2016
481,Armadale,3/50 Denbigh Rd,2,u,546000.0,SP,hockingstuart,30/07/2016
483,Armadale,7/844 Malvern Rd,2,u,471500.0,S,Ray,30/07/2016
485,Ascot Vale,2/43 Roxburgh St,2,u,455000.0,S,Nelson,3/09/2016
486,Ascot Vale,30 Rothwell St,3,h,940000.0,S,Nelson,3/12/2016
487,Ascot Vale,9/5 Rothwell St,2,u,467000.0,SP,Brad,3/12/2016
489,Ascot Vale,42 Archer Av,3,h,895000.0,S,Nelson,4/02/2016
490,Ascot Vale,7 Francis St,3,h,1380000.0,SP,Nelson,4/03/2017
491,Ascot Vale,2/21 Harold St,2,u,490000.0,VB,Jellis,4/03/2017
492,Ascot Vale,44 The Parade,4,h,1850000.0,S,Brad,4/03/2017
493,Ascot Vale,97 Walter St,3,h,1284000.0,S,Woodards,4/03/2017
494,Ascot Vale,98 Epsom Rd,3,h,971000.0,SP,Nelson,4/06/2016
495,Ascot Vale,8 Geddes St,2,h,710000.0,PI,Nelson,4/06/2016
496,Ascot Vale,75 Maribyrnong Rd,6,h,2425000.0,PI,Brad,4/06/2016
497,Ascot Vale,119 Roseberry St,2,h,750000.0,SP,Maddison,4/06/2016
498,Ascot Vale,25 Station Av,2,h,840000.0,S,Brad,4/06/2016
499,Ascot Vale,10 Fenton St,2,h,1053000.0,S,Nelson,6/08/2016
500,Ascot Vale,10 McCully St,3,h,1377000.0,S,Nelson,6/08/2016
501,Ascot Vale,120 Epsom Rd,3,h,970000.0,S,Brad,7/05/2016
502,Ascot Vale,47 Hurtle St,2,h,940000.0,S,Nelson,7/05/2016
503,Ascot Vale,63 Kent St,2,h,751000.0,PI,Nelson,7/05/2016
504,Ascot Vale,4 The Parade,2,h,950000.0,SP,Raine,7/05/2016
506,Ascot Vale,1/17 Epsom Rd,2,u,685000.0,S,Brad,7/11/2016
508,Ascot Vale,41 Monash St,3,h,1230000.0,S,Nelson,8/10/2016
509,Ascot Vale,2/78 Ormond Rd,2,h,636500.0,S,Jellis,8/10/2016
510,Ascot Vale,83 Roseberry St,3,h,910000.0,S,Raine,8/10/2016
511,Ascot Vale,7a Station Av,2,h,872500.0,PI,Jellis,8/10/2016
512,Ascot Vale,51 Francis St,2,h,770000.0,PI,Nelson,10/09/2016
513,Ascot Vale,5/39 Sandown Rd,2,t,490000.0,PI,Alexkarbon,10/09/2016
514,Ascot Vale,33 Dalgety Dr,3,h,960000.0,S,Walshe,10/12/2016
515,Ascot Vale,12 Mirams St,4,h,890000.0,SP,Raine,10/12/2016
516,Ascot Vale,2 The Parade,2,h,965000.0,S,Nelson,10/12/2016
518,Ascot Vale,17 Aspect Av,4,h,1200000.0,PI,Nelson,11/02/2017
519,Ascot Vale,78 The Parade,3,h,1440000.0,S,Nelson,11/02/2017
520,Ascot Vale,11 Ascot St,2,h,955000.0,S,Woodards,11/03/2017
521,Ascot Vale,24/54 Epsom Rd,2,u,450000.0,VB,Nelson,12/11/2016
522,Ascot Vale,2 Farncomb St,3,h,801000.0,S,Jellis,12/11/2016
524,Ascot Vale,6 Leonard Cr,3,h,770000.0,SP,Rendina,12/11/2016
525,Ascot Vale,26 Newsom St,3,h,1000000.0,PI,Brad,12/11/2016
526,Ascot Vale,8 Pentland St,3,h,1435000.0,S,Nelson,12/11/2016
527,Ascot Vale,8/129 The Parade,1,u,390000.0,S,Alexkarbon,12/11/2016
528,Ascot Vale,52 Monash St,3,h,1425000.0,PI,Jellis,13/08/2016
529,Ascot Vale,32 Myross Av,3,h,925000.0,S,Nelson,13/08/2016
530,Ascot Vale,58 Fenton St,4,h,1340000.0,S,Nelson,14/05/2016
531,Ascot Vale,70 Munro St,3,h,955000.0,S,Brad,14/05/2016
532,Ascot Vale,1 Nairn Av,2,h,1075000.0,PI,Jellis,14/05/2016
533,Ascot Vale,125 Epsom Rd,4,h,1100000.0,VB,Nelson,15/10/2016
534,Ascot Vale,33 Hockey La,3,h,1255000.0,S,Nelson,15/10/2016
535,Ascot Vale,55 Hunt Cr,4,h,1483000.0,S,Brad,15/10/2016
536,Ascot Vale,3/28 Ormond Rd,2,u,432000.0,S,Biggin,15/10/2016
537,Ascot Vale,7 Angler Pde,4,h,1640000.0,S,Raine,16/04/2016
538,Ascot Vale,26 Ayr St,6,h,1430000.0,S,Nelson,16/04/2016
539,Ascot Vale,2/127 Epsom Rd,2,u,610000.0,SP,Brad,16/04/2016
540,Ascot Vale,57 The Parade,3,h,940000.0,S,Nelson,16/04/2016
541,Ascot Vale,62 Mirams St,3,h,890000.0,SP,Brad,16/07/2016
542,Ascot Vale,4 Morphett Av,4,h,1505000.0,SP,Brad,16/07/2016
543,Ascot Vale,67 Hurtle St,3,h,1180000.0,SP,Brad,17/09/2016
544,Ascot Vale,95 Walter St,4,h,1480000.0,S,Raine,17/09/2016
545,Ascot Vale,15 Bayview Tce,2,h,1150000.0,S,Brad,18/03/2017
546,Ascot Vale,57 Monash St,3,h,1350000.0,S,Brad,18/03/2017
547,Ascot Vale,54 South St,5,h,1905000.0,S,Nelson,18/03/2017
548,Ascot Vale,3/8 Walter St,2,t,865000.0,SP,Nelson,18/03/2017
549,Ascot Vale,2/225 Maribyrnong Rd,2,t,705000.0,S,Brad,18/06/2016
550,Ascot Vale,12/9 Milton St,2,u,442000.0,S,Alexkarbon,18/06/2016
551,Ascot Vale,107/8 Burrowes St,2,u,540000.0,S,Jellis,19/11/2016
552,Ascot Vale,21A Geddes St,3,h,1037500.0,S,Alexkarbon,19/11/2016
553,Ascot Vale,1/20 Newsom St,3,t,1050000.0,S,Jellis,19/11/2016
555,Ascot Vale,4/27 Roseberry St,2,u,440000.0,S,McDonald,19/11/2016
556,Ascot Vale,126 The Parade,2,h,1010000.0,S,Brad,19/11/2016
557,Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,S,Nelson,22/05/2016
558,Ascot Vale,6/17 Geddes St,2,u,570000.0,VB,Nelson,22/05/2016
559,Ascot Vale,1/60 The Parade,2,u,690000.0,S,Brad,22/05/2016
561,Ascot Vale,3 Aspect Av,4,h,1070000.0,S,Nelson,22/08/2016
562,Ascot Vale,45 Bloomfield Rd,3,h,1291000.0,S,Brad,23/04/2016
564,Ascot Vale,21 Middle St,3,h,1130000.0,S,Nelson,23/04/2016
565,Ascot Vale,78 Francis St,3,h,1135000.0,S,Brad,24/09/2016
566,Ascot Vale,25 Geddes St,4,h,950000.0,PI,Nelson,24/09/2016
567,Ascot Vale,106/246 Union Rd,3,u,790000.0,PI,Weda,24/09/2016
569,Ascot Vale,18/54 Epsom Rd,2,u,390000.0,PI,Jellis,25/02/2017
570,Ascot Vale,15 Mirams St,4,h,1345000.0,S,Jellis,25/02/2017
571,Ascot Vale,6/37 Myrnong Cr,1,u,296000.0,S,Woodards,25/02/2017
572,Ascot Vale,44 Walter St,3,h,1381500.0,S,Barry,25/02/2017
573,Ascot Vale,25 Dalgety Dr,3,h,940000.0,S,Jellis,26/07/2016
574,Ascot Vale,7 Dalgety Dr,3,h,995000.0,S,Nelson,26/07/2016
575,Ascot Vale,37 Epsom Rd,3,h,1050000.0,SP,Frank,26/07/2016
576,Ascot Vale,6 Waller Ct,3,h,786000.0,S,Brad,26/07/2016
577,Ascot Vale,17 Ascot St,2,h,705000.0,PI,Nelson,27/06/2016
578,Ascot Vale,19 Dunlop Av,3,h,660000.0,PI,Nelson,27/06/2016
579,Ascot Vale,73 Kent St,2,h,760000.0,PI,Nelson,27/06/2016
580,Ascot Vale,9/129 The Parade,3,u,487500.0,S,Hodges,27/06/2016
581,Ascot Vale,20 Charles St,3,h,1125000.0,S,Nelson,27/11/2016
582,Ascot Vale,1 East St,3,t,1000000.0,S,Nelson,27/11/2016
583,Ascot Vale,32 Geddes St,4,h,1110000.0,PI,Nelson,27/11/2016
584,Ascot Vale,30 Mirams St,4,h,1300000.0,PI,Jellis,27/11/2016
585,Ascot Vale,43 Mirams St,3,h,1060000.0,PI,Nelson,27/11/2016
586,Ascot Vale,45 Mirams St,3,h,1410000.0,PI,Nelson,27/11/2016
587,Ascot Vale,1 Bloomfield Rd,3,h,1305000.0,S,Barry,28/05/2016
588,Ascot Vale,26 Milton St,3,h,932500.0,S,Nelson,28/05/2016
589,Ascot Vale,10 Ayr St,3,h,965000.0,S,Alexkarbon,28/08/2016
590,Ascot Vale,58 Bloomfield Rd,3,h,1215000.0,S,Stockdale,28/08/2016
591,Ascot Vale,1/91 Epsom Rd,2,u,545000.0,S,Nelson,28/08/2016
592,Ascot Vale,1 Myross Av,4,h,1800000.0,S,Brad,28/08/2016
593,Ascot Vale,4/33 Sandown Rd,3,t,840000.0,SP,Brad,28/08/2016
594,Ascot Vale,5 Doncaster St,4,h,1705000.0,S,Jellis,30/07/2016
595,Ascot Vale,6 McCully St,3,h,970000.0,S,Nelson,30/07/2016
596,Ascot Vale,75 Munro St,2,h,925000.0,S,Barry,30/07/2016
597,Ashburton,61 Dent St,4,h,2650000.0,S,Marshall,3/09/2016
598,Ashburton,1 Wilgra Av,2,h,1820000.0,S,Marshall,3/09/2016
599,Ashburton,69 Albion Rd,3,h,1670000.0,S,Jellis,3/12/2016
600,Ashburton,1/17 Ashburn Gr,3,t,955000.0,S,Buxton,3/12/2016
601,Ashburton,3/39 Solway St,3,t,2050000.0,S,Fletchers,3/12/2016
603,Ashburton,101/218 High St,2,u,500000.0,VB,Fletchers,4/03/2017
604,Ashburton,51 Victory Bvd,2,h,1575000.0,S,Jellis,4/03/2017
605,Ashburton,50 Warner Av,4,h,1991000.0,S,Jellis,4/03/2017
606,Ashburton,2 Benghazi Av,3,h,1425000.0,S,Jellis,4/06/2016
607,Ashburton,3 Dunlop St,3,h,1555000.0,S,Jellis,4/06/2016
608,Ashburton,36 Morotai Av,2,h,1417000.0,S,Buxton,4/06/2016
610,Ashburton,60 Munro Av,5,h,1850000.0,S,Fletchers,7/05/2016
612,Ashburton,1/6 Crete Av,3,h,780000.0,S,Tim,8/10/2016
613,Ashburton,69a Munro Av,4,h,1942000.0,S,Marshall,8/10/2016
614,Ashburton,16a Nicholas St,3,h,1100000.0,PI,Marshall,8/10/2016
615,Ashburton,5 Nicholas St,3,h,1337000.0,S,Buxton,8/10/2016
616,Ashburton,115 Ashburn Gr,8,h,2950000.0,S,hockingstuart,10/09/2016
617,Ashburton,33 Eleanor St,4,h,2215000.0,SP,Marshall,10/09/2016
618,Ashburton,3a Mernda Av,4,h,1880000.0,S,Fletchers,10/09/2016
619,Ashburton,1/1 Nairn St,3,h,1518000.0,S,Jellis,10/09/2016
620,Ashburton,9 Gona Ct,3,h,1710000.0,S,hockingstuart,10/12/2016
623,Ashburton,45 Yuile St,3,h,1655000.0,S,Jellis,10/12/2016
624,Ashburton,1/24 Crete Av,3,t,1340000.0,S,Jellis,12/06/2016
625,Ashburton,18 Alamein Av,3,h,1445000.0,S,Jellis,12/11/2016
626,Ashburton,3 Lae Ct,3,h,1500000.0,S,Jellis,12/11/2016
628,Ashburton,47 Yuile St,4,h,1550000.0,VB,Marshall,12/11/2016
629,Ashburton,36 Alamein Av,2,h,1356000.0,S,Jellis,14/05/2016
630,Ashburton,6a Glen Rd,3,h,1662000.0,S,Jellis,14/05/2016
632,Ashburton,18 Glen Rd,3,h,1665000.0,S,Jellis,15/10/2016
635,Ashburton,95 Nicholas St,2,h,1445000.0,S,Jellis,16/04/2016
636,Ashburton,34 Munro Av,3,h,1600000.0,S,Noel,16/07/2016
637,Ashburton,2a Lancaster St,3,h,980000.0,VB,Fletchers,17/09/2016
638,Ashburton,1/1 Ramu Gr,3,t,1300000.0,VB,Jellis,17/09/2016
642,Ashburton,29A Yuile St,5,h,3510000.0,S,Jellis,18/03/2017
643,Ashburton,50a Baker Pde,4,h,1730000.0,SP,hockingstuart,18/06/2016
645,Ashburton,3/75 Victory Bvd,3,t,968000.0,S,Jellis,18/06/2016
646,Ashburton,2/17 Ashburn Gr,3,t,900000.0,S,Jellis,19/11/2016
647,Ashburton,34 Morotai Av,3,h,1570000.0,S,Buxton,19/11/2016
648,Ashburton,4 Baker Pde,3,h,1500000.0,S,hockingstuart,22/05/2016
649,Ashburton,26 Tarakan Av,3,h,1360000.0,S,Tim,22/05/2016
650,Ashburton,15 Comas Gr,5,h,2752000.0,S,Jellis,22/08/2016
652,Ashburton,56 Gloucester Rd,4,h,1600000.0,VB,Jellis,22/08/2016
654,Ashburton,3 Mustang Ct,3,h,1500000.0,VB,Jellis,22/08/2016
656,Ashburton,3/4 Annetta Av,3,h,1430000.0,S,Jellis,23/04/2016
657,Ashburton,20 Alamein Av,3,h,1601000.0,S,Tim,25/02/2017
658,Ashburton,55 Alamein Av,4,h,1650000.0,PI,Noel,25/02/2017
659,Ashburton,63 Dent St,4,h,1800000.0,S,Jellis,25/02/2017
660,Ashburton,16 Dunscombe Av,3,h,1610000.0,S,Jellis,25/02/2017
663,Ashburton,4 Vears Rd,3,h,1830000.0,S,Jellis,25/02/2017
665,Ashburton,14 Lucerne St,3,h,1415000.0,S,Buxton,27/06/2016
666,Ashburton,5 Pitt St,2,h,1440000.0,PI,Jellis,27/06/2016
667,Ashburton,1/65 Ashburn Gr,4,t,1250000.0,VB,Noel,27/11/2016
668,Ashburton,12 Meaden St,3,h,1422000.0,S,Buxton,27/11/2016
669,Ashburton,48 Nicholas St,5,h,1600000.0,S,Marshall,27/11/2016
670,Ashburton,5 Taylor St,4,h,1860000.0,S,Jellis,27/11/2016
671,Ashburton,1/7 Y St,3,t,1710000.0,S,Marshall,27/11/2016
673,Ashburton,33 Highgate Gr,4,h,1790000.0,PI,hockingstuart,28/05/2016
674,Ashburton,9 Pitt St,4,h,1950000.0,S,Tim,28/05/2016
675,Ashburton,9 Ward St,3,h,1600000.0,S,Fletchers,28/05/2016
676,Ashburton,159 Ashburn Gr,3,h,1320000.0,PI,Marshall,28/08/2016
677,Ashburton,19 Poulter St,3,h,1650000.0,S,Marshall,28/08/2016
678,Ashburton,15 Lancaster St,4,h,1280000.0,S,Fletchers,30/07/2016
680,Ashwood,18 Teck St,2,h,995000.0,S,Tim,3/09/2016
682,Ashwood,28 Raymond St,3,h,1250000.0,S,Woodards,3/12/2016
684,Ashwood,31a Douglas St,3,u,1045000.0,S,Tim,4/03/2017
685,Ashwood,1/53 Winbirra Pde,4,h,1200000.0,SP,Purplebricks,4/03/2017
686,Ashwood,18 Montrose St,2,h,1075000.0,VB,Jellis,4/06/2016
688,Ashwood,4 Scenic Dr,4,h,1500000.0,S,Fletchers,6/08/2016
689,Ashwood,8 Rocklands Rd,3,h,1120000.0,S,Tim,7/05/2016
690,Ashwood,1/7 Farmer St,2,t,700000.0,S,hockingstuart,7/11/2016
691,Ashwood,1/136 High Street Rd,3,h,761000.0,PI,Fletchers,7/11/2016
692,Ashwood,10 Maroondah Rd,4,h,1270000.0,SP,Buxton,8/10/2016
693,Ashwood,4 Peppermint Ct,4,h,1510000.0,S,Buxton,8/10/2016
694,Ashwood,35 Douglas St,3,h,1365000.0,S,Fletchers,10/09/2016
695,Ashwood,95 Huntingdale Rd,4,h,1100000.0,VB,Tim,10/12/2016
696,Ashwood,2/25 May Park Av,2,u,675000.0,S,Buxton,10/12/2016
698,Ashwood,50 Cassinia Av,3,h,1232800.0,S,Fletchers,12/06/2016
699,Ashwood,12 Delta Av,3,h,1170000.0,PI,Marshall,12/11/2016
701,Ashwood,8 Maroondah Rd,4,h,1415000.0,S,Buxton,13/08/2016
702,Ashwood,1/7 Murra Ct,2,u,690000.0,S,Ray,14/05/2016
703,Ashwood,58 Ashwood Dr,3,h,1631000.0,S,Jellis,15/10/2016
705,Ashwood,3 Harold St,4,h,1500000.0,S,Buxton,15/10/2016
706,Ashwood,2/21 Electra Av,2,t,690000.0,S,Buxton,16/04/2016
708,Ashwood,9 Katta Ct,3,h,1060000.0,S,Harcourts,16/07/2016
709,Ashwood,44 Power Av,3,h,875000.0,PI,Woodards,17/09/2016
710,Ashwood,16 Scenic Dr,5,h,1529500.0,S,Buxton,17/09/2016
711,Ashwood,13 Edmonds Av,2,h,1250000.0,S,Jellis,18/03/2017
712,Ashwood,7 Jingella Av,3,h,1200000.0,VB,Jellis,18/03/2017
714,Ashwood,4/36 Queens Pde,2,u,600000.0,S,Noel,18/03/2017
715,Ashwood,2/11 Salisbury Rd,4,t,980000.0,PI,AIME,18/03/2017
717,Ashwood,4/24 Mulgrave St,2,u,535000.0,S,Woodards,18/06/2016
718,Ashwood,15b Rocklands Rd,4,t,1230000.0,S,Buxton,18/06/2016
721,Ashwood,147 Huntingdale Rd,3,h,785000.0,S,Buxton,19/11/2016
722,Ashwood,17 Parkhill Dr,4,h,1240000.0,S,Tim,19/11/2016
724,Ashwood,2/6 Murra Ct,2,u,700000.0,S,hockingstuart,22/08/2016
725,Ashwood,31a Shaw St,3,t,880000.0,PI,Fletchers,23/04/2016
727,Ashwood,1/27 Electra Av,2,u,675000.0,S,Buxton,24/09/2016
729,Ashwood,12 Leonard St,4,h,1350000.0,S,Buxton,24/09/2016
730,Ashwood,4 Teck St,2,h,1110000.0,S,Fletchers,24/09/2016
731,Ashwood,14 Ashwood Dr,3,h,1305000.0,S,Jellis,25/02/2017
733,Ashwood,1/2 Condah Ct,3,h,855000.0,S,Noel,25/02/2017
734,Ashwood,44 Power Av,3,h,900000.0,VB,Tim,25/02/2017
735,Ashwood,6a Sylvan Cr,4,t,1400000.0,S,Buxton,25/02/2017
737,Ashwood,2/2 Heather Av,3,t,964000.0,S,Tim,27/06/2016
739,Ashwood,1/16 Raymond St,3,t,900500.0,S,Jellis,27/11/2016
743,Ashwood,4 Newbury Ct,3,h,1200000.0,VB,Buxton,28/05/2016
745,Ashwood,2/53 Salisbury Rd,3,t,830000.0,S,Barry,28/08/2016
747,Avondale Heights,13 MacEy Av,4,h,1310000.0,S,Jellis,3/09/2016
748,Avondale Heights,8 Norma Ct,3,h,850000.0,S,Moonee,3/09/2016
749,Avondale Heights,9 Rogerson St,3,h,750000.0,SP,Moonee,3/09/2016
750,Avondale Heights,157 Canning St,3,t,851000.0,S,Nelson,3/12/2016
752,Avondale Heights,105 Canning St,3,h,848000.0,S,Nelson,4/03/2017
753,Avondale Heights,36 Wood St,4,h,806000.0,S,Moonee,4/03/2017
754,Avondale Heights,2 Arbor Tce,4,h,1155000.0,S,Nelson,4/06/2016
755,Avondale Heights,3 Karen Ct,3,h,670000.0,VB,Nelson,4/06/2016
756,Avondale Heights,6 Lovett Dr,4,h,1200000.0,S,Nelson,4/06/2016
757,Avondale Heights,12 Skewes St,3,h,636000.0,S,Nelson,4/06/2016
758,Avondale Heights,16 Arcade Wy,3,h,655000.0,S,Nelson,6/08/2016
760,Avondale Heights,68 Thompson St,3,h,680000.0,S,Nelson,6/08/2016
762,Avondale Heights,14 Lovett Dr,4,h,1160000.0,S,Moonee,7/05/2016
763,Avondale Heights,9 Arcade Wy,3,h,560000.0,SP,Moonee,8/10/2016
764,Avondale Heights,31 Duke St,3,h,750000.0,S,Barry,8/10/2016
765,Avondale Heights,97 Military Rd,3,h,627500.0,SP,Moonee,8/10/2016
766,Avondale Heights,21 River Dr,3,t,880000.0,S,Moonee,8/10/2016
767,Avondale Heights,43 Riverside Av,3,h,825000.0,S,Brad,8/10/2016
768,Avondale Heights,35 Templewood Cr,4,h,1372000.0,S,Nelson,8/10/2016
769,Avondale Heights,3 Clive Ct,4,h,950000.0,S,Moonee,10/12/2016
771,Avondale Heights,40 Templewood Cr,4,h,1200000.0,S,Nelson,10/12/2016
772,Avondale Heights,22 Warrick Ct,4,h,1600000.0,PI,Nelson,10/12/2016
773,Avondale Heights,15 Dumas Av,3,h,825000.0,SP,Biggin,11/02/2017
774,Avondale Heights,2/6 Nelson Ct,2,t,585000.0,S,Barry,11/02/2017
776,Avondale Heights,129 Templewood Cr,4,h,1631000.0,S,Nelson,14/05/2016
778,Avondale Heights,7 Monmouth St,3,h,650000.0,SP,Moonee,15/10/2016
779,Avondale Heights,15 River Dr,3,h,725000.0,SP,Moonee,15/10/2016
780,Avondale Heights,16a Arbor Tce,3,u,665000.0,S,Brad,16/04/2016
781,Avondale Heights,40a Herbert St,3,h,560500.0,S,Nelson,16/04/2016
782,Avondale Heights,185 Military Rd,3,h,615000.0,SP,Moonee,16/07/2016
783,Avondale Heights,33 Wood St,3,h,845000.0,S,Nelson,16/07/2016
784,Avondale Heights,14 Herbert St,3,h,585000.0,SA,Barry,17/09/2016
785,Avondale Heights,2/10 Military Rd,2,u,440000.0,S,Nelson,18/03/2017
786,Avondale Heights,9 Willow Dr,3,h,850000.0,S,Moonee,18/03/2017
787,Avondale Heights,25 MacEy Av,3,h,775000.0,S,Brad,18/06/2016
788,Avondale Heights,8 Westminster Dr,5,h,850000.0,SP,Moonee,18/06/2016
789,Avondale Heights,8 Herbert St,3,h,705000.0,S,Nelson,22/05/2016
790,Avondale Heights,2 Hillman Ct,4,h,1100000.0,VB,Brad,22/05/2016
791,Avondale Heights,18 Langham St,3,h,710000.0,SP,Moonee,22/05/2016
792,Avondale Heights,20 Westminster Dr,3,h,892500.0,S,Nelson,22/05/2016
793,Avondale Heights,23 River Dr,3,t,730000.0,VB,Barry,22/08/2016
794,Avondale Heights,17 Lacy St,3,h,790000.0,S,HAR,23/04/2016
795,Avondale Heights,8 Moffat St,3,h,695000.0,S,HAR,23/04/2016
796,Avondale Heights,1 Templewood Cr,4,h,855000.0,PI,Nelson,23/04/2016
797,Avondale Heights,1/24 Bordeaux St,2,h,522500.0,S,Nelson,24/09/2016
798,Avondale Heights,7 Landau Pl,4,h,990000.0,S,Moonee,24/09/2016
799,Avondale Heights,72 Military Rd,4,h,680000.0,PI,Nelson,24/09/2016
800,Avondale Heights,1/5 South Tce,3,u,500000.0,S,Nelson,24/09/2016
801,Avondale Heights,1/4 Weyburn Pl,2,t,550000.0,SP,Moonee,24/09/2016
802,Avondale Heights,19 Clarendon St,3,h,730000.0,S,Jas,25/02/2017
803,Avondale Heights,2 Drake Ct,3,h,875000.0,S,Edward,25/02/2017
805,Avondale Heights,11 South Tce,3,h,850000.0,SP,Moonee,25/02/2017
806,Avondale Heights,61 Doyle St,3,h,635000.0,SP,Moonee,26/07/2016
807,Avondale Heights,109 North Rd,4,h,762000.0,S,Nelson,26/07/2016
808,Avondale Heights,17 Cresswold Av,3,h,1215000.0,S,Moonee,27/06/2016
809,Avondale Heights,1/1 Amis Cr,3,u,610000.0,SP,Moonee,27/11/2016
810,Avondale Heights,7 Arvern Av,4,h,815000.0,S,Moonee,27/11/2016
811,Avondale Heights,17 Cannes Av,4,h,820000.0,VB,Nelson,27/11/2016
812,Avondale Heights,2/4 Carmyle Ct,2,u,411000.0,PI,Barry,27/11/2016
813,Avondale Heights,10 Intervale Dr,4,h,790000.0,S,Barry,27/11/2016
814,Avondale Heights,328 Milleara Rd,4,h,605000.0,S,Barry,27/11/2016
815,Avondale Heights,10 Skewes St,3,h,805000.0,S,Nelson,27/11/2016
816,Avondale Heights,62 Skewes St,4,h,890000.0,S,Moonee,27/11/2016
817,Avondale Heights,49 Rogerson St,3,h,795000.0,S,Barry,28/05/2016
818,Avondale Heights,43 Skewes St,3,h,634000.0,S,Nelson,28/05/2016
819,Avondale Heights,63 Doyle St,3,h,642000.0,SP,Moonee,28/08/2016
820,Avondale Heights,14 Laura Gr,3,h,730000.0,S,Moonee,28/08/2016
821,Avondale Heights,235 Military Rd,3,h,863000.0,S,Barry,28/08/2016
822,Avondale Heights,57 North Rd,3,h,740000.0,SP,Moonee,28/08/2016
823,Balaclava,18 Linton St,4,h,1819000.0,S,Gary,3/09/2016
824,Balaclava,7/72 Grosvenor St,2,u,410000.0,PI,hockingstuart,3/12/2016
826,Balaclava,3/88 Grosvenor St,1,u,280000.0,VB,hockingstuart,7/05/2016
827,Balaclava,1/34 Gourlay St,2,t,1015000.0,S,Gary,7/11/2016
829,Balaclava,7/38 Brighton Rd,1,u,438000.0,S,Beller,14/05/2016
831,Balaclava,4/9 Gourlay St,2,u,502500.0,S,Buxton,15/10/2016
832,Balaclava,1/22 Sycamore Gr,2,u,520000.0,S,Gary,15/10/2016
833,Balaclava,6/23 Gourlay St,2,u,442000.0,SP,Buxton,17/09/2016
835,Balaclava,6 Blenheim St,3,h,1193000.0,S,McGrath,18/06/2016
836,Balaclava,3/20 Orange Gr,2,u,416000.0,S,Chisholm,18/06/2016
837,Balaclava,2/360 Carlisle St,2,u,820000.0,S,Gary,19/11/2016
838,Balaclava,2/19 Camden St,2,u,474000.0,S,hockingstuart,22/05/2016
839,Balaclava,1/17 Albion St,2,h,981000.0,S,Buxton,25/02/2017
840,Balaclava,10 Grosvenor St,3,h,1690000.0,S,McGrath,25/02/2017
842,Balaclava,3/33 Gourlay St,2,u,540000.0,VB,McGrath,27/06/2016
843,Balaclava,41 Marlborough St,3,h,1080000.0,S,Buxton,27/06/2016
844,Balaclava,15/36 Brighton Rd,1,u,500000.0,SP,Biggin,27/11/2016
