,Rooms,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Price
969,2,11.4,3163.0,1.0,1.0,0.0,72.0,1970.0,-37.8999,145.0575,7822.0,450000.0
5237,3,19.6,3076.0,2.0,1.0,606.0,111.04,2005.0,-37.62858,145.03735,10926.0,465000.0
520,4,13.9,3165.0,2.0,2.0,592.0,219.0,2013.0,-37.9351,145.0572,10969.0,1472500.0
3422,3,6.5,3071.0,2.0,3.0,417.0,153.0,1930.0,-37.7602,145.0084,8870.0,1370000.0
4801,4,17.9,3082.0,2.0,1.0,808.0,184.0,1980.0,-37.67348,145.06982,10529.0,732000.0
2954,3,2.6,3121.0,2.0,2.0,0.0,104.0,2005.0,-37.8189,145.0131,14949.0,791500.0
3110,3,1.2,3006.0,1.0,1.0,0.0,106.0,1993.0,-37.8235,144.9655,8400.0,720000.0
2037,3,7.5,3102.0,2.0,4.0,611.0,160.0,1930.0,-37.7997,145.058,2671.0,1750000.0
485,3,13.9,3165.0,1.0,1.0,250.0,105.0,1980.0,-37.9087,145.0537,10969.0,835000.0
351,4,9.2,3104.0,2.0,1.0,517.0,247.0,1970.0,-37.783,145.0926,7809.0,1388800.0
515,3,13.9,3165.0,2.0,1.0,185.0,122.0,2012.0,-37.9159,145.0787,10969.0,886000.0
2522,2,2.6,3052.0,1.0,0.0,70.0,102.0,1890.0,-37.7931,144.9565,2309.0,1265000.0
2297,3,14.6,3189.0,2.0,1.0,534.0,104.0,1960.0,-37.9426,145.0568,2555.0,937000.0
2933,3,2.6,3121.0,2.0,1.0,132.0,95.0,1900.0,-37.822,145.0041,14949.0,1275000.0
2095,5,11.2,3145.0,2.0,2.0,567.0,327.0,1915.0,-37.8786,145.0495,8801.0,2350000.0
2712,3,8.8,3072.0,1.0,1.0,487.0,189.0,1925.0,-37.7511,144.9907,14577.0,1080000.0
2946,4,2.6,3121.0,2.0,1.0,249.0,214.0,1970.0,-37.8147,145.0084,14949.0,1645000.0
966,2,11.4,3163.0,1.0,1.0,0.0,68.0,1950.0,-37.8959,145.0639,7822.0,370000.0
5027,3,14.0,3021.0,1.0,1.0,388.0,95.0,1992.0,-37.73163,144.80697,14042.0,500000.0
182,6,5.9,3032.0,2.0,1.0,461.0,286.0,1900.0,-37.78,144.9295,6567.0,1430000.0
3086,3,3.3,3141.0,2.0,1.0,163.0,207.0,2016.0,-37.8425,144.9877,14887.0,2010000.0
4812,4,11.2,3046.0,2.0,2.0,697.0,189.0,1960.0,-37.72001,144.91683,2651.0,1138000.0
334,4,9.2,3104.0,2.0,2.0,642.0,215.0,1955.0,-37.7988,145.0726,7809.0,1900000.0
2438,1,5.5,3070.0,1.0,0.0,0.0,41.0,1970.0,-37.7827,144.9999,11364.0,385000.0
2205,2,4.1,3206.0,1.0,1.0,0.0,67.0,1970.0,-37.8556,144.9669,2019.0,700000.0
1077,2,7.8,3058.0,1.0,1.0,108.0,100.0,2007.0,-37.7379,144.9617,11204.0,598000.0
988,2,8.1,3161.0,1.0,1.0,771.0,82.0,1960.0,-37.8686,145.0239,6923.0,536000.0
5704,3,4.1,3142.0,2.0,2.0,0.0,176.0,1930.0,-37.8404,145.01425,7217.0,1860000.0
3339,3,11.2,3127.0,2.0,1.0,735.0,219.0,1920.0,-37.8182,145.096,5457.0,2300000.0
3085,1,3.3,3141.0,1.0,1.0,480.0,53.0,1930.0,-37.8356,144.9767,14887.0,540000.0
1192,3,13.9,3108.0,1.0,1.0,764.0,175.0,1965.0,-37.7934,145.1207,9028.0,1391000.0
12,4,2.5,3067.0,2.0,2.0,780.0,135.0,1900.0,-37.8073,144.9952,4019.0,1330000.0
5374,2,3.1,3003.0,1.0,1.0,0.0,91.0,1993.0,-37.80848,144.9437,2230.0,660000.0
5924,4,5.1,3011.0,2.0,1.0,180.0,206.0,1994.0,-37.79686,144.908,7570.0,1000000.0
5623,3,16.1,3088.0,1.0,1.0,594.0,95.0,1993.0,-37.69039,145.09753,8524.0,714000.0
6125,3,16.3,3075.0,1.0,1.0,532.0,934.0,1980.0,-37.66101,145.02568,8279.0,580500.0
441,4,13.9,3165.0,3.0,2.0,291.0,222.0,2014.0,-37.9347,145.0546,10969.0,1210000.0
3326,2,11.2,3127.0,1.0,1.0,102.0,78.0,1970.0,-37.8288,145.1048,5457.0,610000.0
6021,3,12.9,3043.0,1.0,1.0,778.0,112.0,1960.0,-37.70321,144.87972,3296.0,822000.0
5802,2,0.0,3000.0,1.0,0.0,0.0,47.0,2011.0,-37.81301,144.96924,17496.0,387000.0
2089,2,7.4,3144.0,1.0,1.0,0.0,74.0,1971.0,-37.854,145.041,4675.0,584000.0
626,5,10.7,3187.0,2.0,1.0,994.0,274.0,1935.0,-37.9187,145.0187,6938.0,1700000.0
386,2,9.2,3104.0,1.0,1.0,0.0,102.0,1968.0,-37.7938,145.0666,7809.0,691500.0
1974,3,5.6,3101.0,2.0,2.0,0.0,141.0,1950.0,-37.8064,145.0182,10331.0,882000.0
2650,3,4.5,3181.0,2.0,2.0,0.0,136.0,1920.0,-37.847,144.9936,7717.0,1400000.0
2859,4,11.2,3073.0,2.0,2.0,508.0,141.0,1950.0,-37.7129,145.0047,21650.0,885000.0
2342,4,8.4,3015.0,1.0,1.0,619.0,151.0,1915.0,-37.839,144.8854,5498.0,970000.0
1798,4,10.5,3081.0,2.0,2.0,724.0,161.0,1960.0,-37.7404,145.0582,2947.0,1086000.0
152,3,6.3,3143.0,1.0,1.0,0.0,91.0,1940.0,-37.853,145.0264,4836.0,869000.0
2128,3,11.2,3145.0,2.0,2.0,0.0,134.0,2013.0,-37.8689,145.06,8801.0,1015000.0
1825,4,9.4,3081.0,1.0,1.0,632.0,152.0,1955.0,-37.7466,145.0428,2674.0,758000.0
5050,3,13.8,3165.0,1.0,2.0,580.0,129.0,1950.0,-37.90984,145.08001000000004,10969.0,1225000.0
2656,2,4.5,3181.0,1.0,0.0,288.0,160.0,1900.0,-37.8512,145.0053,7717.0,1303000.0
1217,4,10.3,3084.0,3.0,2.0,597.0,245.0,1940.0,-37.765,145.0646,1651.0,2012000.0
1431,3,3.5,3068.0,1.0,0.0,275.0,116.0,1915.0,-37.7779,144.9862,6244.0,1286000.0
3209,4,9.7,3041.0,2.0,3.0,0.0,297.0,1995.0,-37.7354,144.9128,3284.0,1635000.0
4456,4,8.2,3012.0,1.0,2.0,528.0,143.0,1940.0,-37.7969,144.8647,5058.0,970000.0
3044,3,2.1,3205.0,2.0,1.0,138.0,138.0,1998.0,-37.8351,144.9675,5943.0,1390000.0
5111,3,31.6,3796.0,1.0,4.0,2385.0,127.0,1930.0,-37.79977,145.37222,3532.0,620000.0
5020,4,23.5,3178.0,2.0,2.0,502.0,320.0,2003.0,-37.92985,145.25184,11667.0,1005800.0
530,4,13.1,3128.0,2.0,2.0,299.0,158.0,2008.0,-37.8282,145.1301,4605.0,975000.0
2204,2,4.1,3206.0,1.0,1.0,760.0,58.0,1930.0,-37.8474,144.9625,2019.0,535000.0
2851,3,11.2,3073.0,1.0,2.0,589.0,128.0,1950.0,-37.7195,144.9982,21650.0,793000.0
232,5,11.0,3147.0,3.0,4.0,700.0,266.0,1950.0,-37.8724,145.0758,3052.0,1600000.0
5631,1,6.2,3123.0,1.0,1.0,0.0,52.0,1960.0,-37.82742,145.05324,6482.0,505000.0
876,3,7.8,3124.0,2.0,2.0,283.0,160.0,1990.0,-37.8362,145.064,8920.0,1625000.0
4851,2,2.7,3141.0,2.0,1.0,0.0,73.0,2014.0,-37.84712,144.99967,14887.0,800000.0
3366,3,13.8,3107.0,1.0,1.0,465.0,105.0,1975.0,-37.7549,145.1185,5420.0,725000.0
4502,3,9.7,3103.0,3.0,1.0,329.0,178.0,2005.0,-37.8101,145.0844,5682.0,1680000.0
2785,3,11.2,3073.0,1.0,1.0,700.0,98.0,1950.0,-37.7125,145.02200000000005,21650.0,650000.0
5805,3,17.9,3082.0,1.0,4.0,840.0,125.0,1980.0,-37.66919,145.06798999999995,10529.0,775500.0
4242,5,9.0,3079.0,3.0,2.0,737.0,325.0,2008.0,-37.7794,145.0647,1554.0,2325000.0
1050,2,7.8,3058.0,1.0,1.0,0.0,74.0,1970.0,-37.7405,144.9644,11204.0,500000.0
2078,5,7.4,3144.0,3.0,4.0,807.0,339.0,1920.0,-37.8684,145.035,4675.0,3400000.0
1548,3,9.2,3146.0,2.0,2.0,625.0,188.0,1951.0,-37.8602,145.0925,10412.0,1700000.0
3190,2,6.1,3182.0,2.0,1.0,0.0,76.0,2013.0,-37.8562,144.9844,13240.0,565000.0
120,3,11.1,3025.0,2.0,3.0,555.0,130.0,1960.0,-37.8318,144.8388,5132.0,815000.0
4403,2,3.3,3141.0,1.0,0.0,5467.0,73.0,1970.0,-37.8406,145.0035,14887.0,485000.0
1301,3,7.7,3184.0,2.0,2.0,758.0,18.0,2010.0,-37.8768,144.9845,8989.0,920000.0
4206,3,13.0,3046.0,1.0,2.0,694.0,110.0,1960.0,-37.6974,144.9112,8870.0,705000.0
4686,4,10.2,3147.0,2.0,2.0,604.0,125.0,1930.0,-37.86513,145.07918999999995,3052.0,2405000.0
1938,3,4.2,3031.0,1.0,0.0,234.0,104.0,1900.0,-37.7923,144.9332,5263.0,1010000.0
4154,5,8.0,3040.0,2.0,1.0,697.0,196.0,1920.0,-37.7459,144.9159,9264.0,1652000.0
5207,4,27.1,3116.0,2.0,3.0,734.0,222.0,1996.0,-37.76032,145.30299,3789.0,911982.0
409,2,13.0,3204.0,1.0,1.0,227.0,100.0,1990.0,-37.9326,145.0387,6795.0,725000.0
4493,3,13.5,3042.0,1.0,1.0,488.0,217.0,1960.0,-37.7191,144.8857,3464.0,510000.0
3345,2,11.2,3127.0,1.0,1.0,170.0,78.0,1960.0,-37.8186,145.0892,5457.0,778500.0
5197,3,8.4,3126.0,2.0,1.0,359.0,119.0,1910.0,-37.8279,145.07403,3265.0,1930000.0
4088,4,11.8,3105.0,2.0,2.0,190.0,133.0,2000.0,-37.7664,145.0884,4480.0,910000.0
2525,3,2.6,3052.0,2.0,1.0,154.0,196.0,1890.0,-37.7934,144.9562,2309.0,2236000.0
3875,4,11.8,3204.0,2.0,2.0,666.0,158.0,1937.0,-37.9032,145.049,3578.0,1390000.0
1663,3,12.1,3046.0,2.0,2.0,592.0,129.0,1950.0,-37.7149,144.9473,2606.0,810000.0
2455,2,5.5,3070.0,1.0,1.0,0.0,109.0,2000.0,-37.7711,145.013,11364.0,701000.0
2768,1,11.2,3073.0,1.0,1.0,141.0,80.0,2000.0,-37.7025,144.9887,21650.0,260000.0
1843,2,13.0,3166.0,1.0,1.0,0.0,70.0,2010.0,-37.9008,145.0859,3145.0,420000.0
3024,4,2.1,3205.0,2.0,0.0,163.0,153.0,1890.0,-37.8355,144.951,5943.0,1620000.0
4784,2,3.4,3031.0,1.0,0.0,165.0,105.7,1930.0,-37.7902,144.93192,5263.0,990000.0
3017,4,6.6,3011.0,2.0,1.0,149.0,127.0,1920.0,-37.8047,144.8948,2417.0,970000.0
4551,3,4.6,3142.0,2.0,1.0,3.0,131.0,1970.0,-37.8474,145.0125,7217.0,1320000.0
2437,2,5.5,3070.0,1.0,2.0,0.0,65.0,2000.0,-37.7828,145.0096,11364.0,605000.0
951,2,11.4,3163.0,1.0,1.0,133.0,71.0,2011.0,-37.89,145.0559,7822.0,588000.0
4618,2,16.0,3190.0,1.0,1.0,105.0,64.0,1970.0,-37.94887,145.02647,4794.0,645000.0
877,3,7.8,3124.0,3.0,2.0,417.0,220.0,2016.0,-37.831,145.0621,8920.0,3300000.0
5912,4,14.3,3109.0,3.0,2.0,417.0,203.0,1980.0,-37.79223,145.14606,10999.0,1385000.0
2138,3,8.7,3032.0,1.0,2.0,597.0,154.0,1970.0,-37.76300000000001,144.8877,4918.0,975000.0
1653,3,13.6,3043.0,2.0,1.0,175.0,134.0,2004.0,-37.7076,144.8961,1071.0,485000.0
4239,4,7.9,3079.0,2.0,1.0,449.0,252.0,1945.0,-37.777,145.0414,5549.0,1410000.0
3976,3,5.3,3032.0,2.0,1.0,337.0,153.0,1930.0,-37.7813,144.9371,1052.0,1257000.0
4410,2,6.1,3182.0,1.0,1.0,165.0,97.0,1910.0,-37.8658,144.9774,13240.0,1301000.0
1611,3,13.0,3046.0,1.0,1.0,325.0,106.0,1970.0,-37.7001,144.9291,8870.0,460000.0
4921,3,17.9,3192.0,2.0,2.0,305.0,130.0,2000.0,-37.96836,145.06452,9758.0,861000.0
5264,3,5.3,3122.0,1.0,2.0,290.0,110.0,1900.0,-37.81767,145.04041,11308.0,1702000.0
4596,3,25.9,3754.0,2.0,2.0,400.0,179.0,2012.0,-37.61042,145.11932,7254.0,530500.0
4345,3,3.8,3207.0,3.0,0.0,92.0,105.0,1910.0,-37.8368,144.9463,8648.0,1400000.0
4133,4,7.8,3058.0,2.0,1.0,3747.0,143.0,2006.0,-37.7551,144.9787,11204.0,680000.0
5062,3,1.6,3053.0,1.0,0.0,96.0,80.0,1910.0,-37.79674,144.96563,6786.0,1000000.0
6179,3,7.0,3071.0,2.0,2.0,199.0,140.0,1999.0,-37.75948,144.99615,8870.0,891000.0
5495,4,10.1,3163.0,2.0,1.0,632.0,265.0,1915.0,-37.89465,145.06984,4442.0,1820000.0
1934,2,4.2,3031.0,1.0,1.0,0.0,81.0,2008.0,-37.7974,144.9261,5263.0,492500.0
3421,1,6.5,3071.0,1.0,1.0,0.0,40.0,1970.0,-37.7544,145.0092,8870.0,330000.0
1557,1,9.2,3146.0,1.0,1.0,1097.0,38.0,1982.0,-37.8576,145.0452,10412.0,291000.0
3073,1,3.3,3141.0,1.0,1.0,0.0,56.0,2007.0,-37.837,144.9931,14887.0,425000.0
1123,2,9.2,3058.0,1.0,2.0,833.0,107.0,1960.0,-37.7297,144.9654,3445.0,935000.0
3394,2,6.5,3071.0,1.0,2.0,303.0,102.0,1930.0,-37.7569,144.9914,8870.0,1085000.0
661,4,10.7,3187.0,2.0,2.0,315.0,4.0,2000.0,-37.9078,145.0222,6938.0,1367000.0
517,4,13.9,3165.0,2.0,2.0,610.0,167.0,1950.0,-37.9207,145.0757,10969.0,1255000.0
2338,3,8.4,3015.0,1.0,0.0,221.0,118.0,1900.0,-37.8415,144.8852,5498.0,923000.0
4201,3,13.0,3046.0,1.0,2.0,663.0,84.0,1950.0,-37.6962,144.9349,8870.0,597500.0
830,2,11.7,3125.0,1.0,1.0,194.0,120.0,1975.0,-37.8509,145.1119,5678.0,650000.0
5261,3,20.4,3059.0,2.0,2.0,711.0,154.0,1985.0,-37.64297,144.88796000000005,4864.0,770000.0
971,2,11.4,3163.0,1.0,1.0,0.0,70.0,1973.0,-37.8956,145.0613,7822.0,605000.0
2834,2,11.2,3073.0,1.0,1.0,126.0,91.0,2013.0,-37.7186,145.0166,21650.0,490000.0
2355,3,8.4,3015.0,1.0,0.0,344.0,130.0,1920.0,-37.8424,144.8754,5498.0,891500.0
3689,4,1.8,3053.0,2.0,0.0,132.0,195.0,1890.0,-37.801,144.9656,6786.0,1630100.0
1478,2,6.4,3011.0,1.0,1.0,47.0,35.0,2013.0,-37.8014,144.8959,7570.0,305000.0
212,3,11.0,3147.0,3.0,4.0,310.0,315.0,2014.0,-37.874,145.0714,3052.0,2050000.0
6091,3,28.5,3802.0,2.0,3.0,810.0,114.0,1980.0,-37.98841,145.26001000000005,8443.0,676000.0
4042,3,11.2,3186.0,2.0,2.0,0.0,167.0,1980.0,-37.911,144.9866,10579.0,2225000.0
2320,3,8.4,3015.0,2.0,2.0,283.0,179.0,2011.0,-37.8477,144.8753,5498.0,962000.0
2932,4,2.6,3121.0,2.0,1.0,263.0,145.0,1900.0,-37.8261,145.0127,14949.0,1591000.0
6111,3,16.0,3190.0,2.0,2.0,240.0,180.0,2006.0,-37.9461,145.02432,4794.0,1030000.0
1421,4,1.6,3065.0,3.0,2.0,286.0,275.0,1890.0,-37.7999,144.9755,5825.0,4011000.0
3997,2,9.1,3040.0,1.0,1.0,70.0,72.3,1980.0,-37.7564,144.9043,1543.0,470000.0
3603,3,7.0,3013.0,3.0,1.0,0.0,141.0,2014.0,-37.8194,144.8826,6543.0,620000.0
1393,2,5.8,3078.0,1.0,1.0,1658.0,68.0,1970.0,-37.7781,145.0157,2970.0,510000.0
6186,4,16.5,3049.0,3.0,2.0,544.0,264.0,1997.0,-37.67841,144.87923999999995,2474.0,821000.0
5455,2,13.8,3188.0,1.0,1.0,0.0,99.0,1992.0,-37.94083,145.03682,2356.0,771000.0
1007,4,9.3,3162.0,2.0,2.0,630.0,205.0,1910.0,-37.8894,145.0145,5051.0,1916000.0
2612,2,3.8,3207.0,2.0,2.0,0.0,104.0,2007.0,-37.8392,144.9257,8648.0,1610000.0
1214,3,10.3,3084.0,2.0,1.0,555.0,300.0,1988.0,-37.7585,145.0568,1651.0,1100000.0
6047,3,35.2,3806.0,1.0,2.0,792.0,101.0,1970.0,-38.03517,145.33886,17093.0,620000.0
6015,4,12.4,3107.0,2.0,4.0,729.0,240.0,1970.0,-37.76846,145.11183,5420.0,1215000.0
3620,3,7.0,3013.0,3.0,2.0,386.0,172.0,1940.0,-37.816,144.8936,6543.0,1430000.0
825,3,11.7,3125.0,1.0,1.0,786.0,111.0,1950.0,-37.8525,145.1198,5678.0,1160000.0
1823,2,9.4,3081.0,1.0,1.0,89.0,85.0,1970.0,-37.7444,145.047,2674.0,360000.0
2809,2,11.2,3073.0,1.0,1.0,0.0,106.0,2007.0,-37.7141,145.0047,21650.0,530000.0
2134,3,11.2,3145.0,1.0,2.0,764.0,114.0,1925.0,-37.8814,145.0583,8801.0,1650000.0
2003,5,5.6,3101.0,2.0,1.0,531.0,1022.0,1890.0,-37.813,145.0411,10331.0,1975000.0
1420,2,1.6,3065.0,1.0,1.0,0.0,70.0,2007.0,-37.8024,144.9835,5825.0,630000.0
4192,3,9.2,3146.0,2.0,2.0,0.0,131.0,1995.0,-37.8574,145.0494,10412.0,1253000.0
4646,1,11.4,3204.0,1.0,1.0,1006.0,51.0,2010.0,-37.90164,145.04138999999995,3578.0,454000.0
203,2,5.9,3032.0,1.0,3.0,252.0,108.0,1910.0,-37.7825,144.9206,6567.0,705000.0
2309,3,14.6,3189.0,2.0,2.0,472.0,152.0,2001.0,-37.9387,145.0461,2555.0,917000.0
3948,3,14.0,3166.0,2.0,2.0,279.0,95.0,1930.0,-37.9001,145.1009,3224.0,633500.0
1820,2,9.4,3081.0,1.0,1.0,331.0,111.0,1960.0,-37.7441,145.0379,2674.0,515500.0
1689,3,13.7,3188.0,1.0,2.0,289.0,109.0,1998.0,-37.9338,145.0226,5454.0,1003500.0
3681,2,3.5,3121.0,1.0,1.0,149.0,77.0,1900.0,-37.8287,145.0089,438.0,1202500.0
1958,2,4.2,3031.0,2.0,1.0,94.0,130.0,2002.0,-37.7934,144.9166,5263.0,732000.0
3940,3,14.0,3166.0,1.0,1.0,670.0,118.0,1925.0,-37.9033,145.1006,3224.0,880000.0
947,2,11.4,3163.0,1.0,1.0,211.0,102.0,2002.0,-37.8856,145.0599,7822.0,817500.0
1006,4,9.3,3162.0,2.0,2.0,641.0,215.0,1970.0,-37.9012,145.035,5051.0,1570000.0
3443,3,4.6,3142.0,2.0,2.0,0.0,185.0,2014.0,-37.8512,145.0282,7217.0,2205000.0
4547,3,7.7,3015.0,1.0,1.0,221.0,120.0,2003.0,-37.8297,144.8752,1223.0,660000.0
4480,2,7.0,3013.0,1.0,3.0,531.0,111.0,1940.0,-37.8158,144.8707,6543.0,1256000.0
5372,3,14.7,3030.0,1.0,2.0,660.0,113.0,1960.0,-37.90908,144.65774,16166.0,570000.0
5549,3,16.5,3049.0,1.0,2.0,542.0,107.0,1970.0,-37.66948,144.90385,2474.0,410000.0
3427,4,4.6,3142.0,3.0,2.0,691.0,374.0,2000.0,-37.8431,145.02100000000004,7217.0,5500000.0
5535,3,27.0,3154.0,1.0,1.0,518.0,102.0,1960.0,-37.85971,145.31036,1690.0,477000.0
4753,3,13.1,3060.0,1.0,2.0,603.0,94.3,1960.0,-37.70037,144.97007,5070.0,712000.0
5233,2,7.2,3184.0,1.0,1.0,249.0,117.0,1930.0,-37.87964,144.9856,8989.0,1410000.0
1121,2,9.2,3058.0,1.0,3.0,526.0,90.0,1940.0,-37.732,144.9832,3445.0,745000.0
2199,2,2.8,3000.0,2.0,1.0,0.0,94.0,1965.0,-37.8166,144.9635,17496.0,733000.0
3641,1,9.1,3040.0,2.0,1.0,676.0,136.0,1965.0,-37.7632,144.898,1543.0,1720000.0
5968,3,18.8,3170.0,2.0,2.0,434.0,104.0,1960.0,-37.93228,145.15827,7113.0,815500.0
4283,4,11.8,3127.0,2.0,5.0,719.0,271.0,1950.0,-37.812,145.1082,2079.0,2100000.0
420,2,13.0,3204.0,1.0,3.0,336.0,109.0,1960.0,-37.929,145.0375,6795.0,820000.0
2166,2,8.7,3032.0,1.0,2.0,54.0,85.0,2000.0,-37.774,144.8797,4918.0,400000.0
4073,2,4.5,3057.0,1.0,0.0,137.0,67.0,1890.0,-37.7738,144.9733,5533.0,1015000.0
1594,3,13.0,3046.0,1.0,2.0,696.0,118.0,1960.0,-37.6972,144.9431,8870.0,610000.0
2031,5,7.5,3102.0,2.0,3.0,711.0,253.0,1940.0,-37.7923,145.0528,2671.0,1950000.0
5766,4,24.8,3156.0,2.0,1.0,738.0,148.0,1985.0,-37.89863,145.26708,10788.0,850000.0
522,4,13.1,3128.0,2.0,2.0,697.0,255.0,1940.0,-37.8151,145.135,4605.0,1620000.0
504,1,13.9,3165.0,1.0,1.0,0.0,99.0,1970.0,-37.9315,145.0619,10969.0,380000.0
3330,3,11.2,3127.0,2.0,1.0,247.0,145.0,2005.0,-37.836,145.1046,5457.0,1150000.0
4608,4,45.9,3437.0,2.0,2.0,978.0,144.0,1980.0,-37.49642,144.60119,3376.0,521000.0
6163,4,35.4,3198.0,2.0,2.0,535.0,199.0,1970.0,-38.09683,145.12981000000005,8077.0,880000.0
191,3,5.9,3032.0,2.0,2.0,318.0,160.0,2013.0,-37.7744,144.9035,6567.0,1050000.0
1960,3,4.2,3031.0,2.0,2.0,211.0,132.0,1997.0,-37.7926,144.9197,5263.0,1000000.0
5022,3,1.9,3205.0,2.0,3.0,0.0,113.0,2001.0,-37.83185,144.96817,5943.0,1250000.0
1775,4,4.6,3122.0,2.0,4.0,601.0,158.0,1940.0,-37.839,145.0418,11308.0,1800000.0
502,4,13.9,3165.0,4.0,2.0,363.0,265.0,2012.0,-37.9116,145.0686,10969.0,1325000.0
3257,3,12.6,3020.0,1.0,1.0,631.0,107.0,1960.0,-37.7836,144.8408,3755.0,635000.0
616,3,11.2,3186.0,2.0,1.0,280.0,110.0,1993.0,-37.91,144.989,10579.0,1352500.0
712,3,5.2,3056.0,1.0,6.0,563.0,98.0,1960.0,-37.7757,144.9505,11918.0,1260000.0
551,3,10.8,3019.0,2.0,1.0,216.0,145.0,2010.0,-37.7865,144.8605,3589.0,652000.0
2034,3,7.5,3102.0,1.0,1.0,702.0,127.0,1933.0,-37.7922,145.0518,2671.0,1615000.0
2507,3,14.7,3167.0,2.0,2.0,575.0,120.0,1960.0,-37.9215,145.0925,3692.0,1000000.0
3323,3,11.2,3127.0,2.0,2.0,808.0,159.0,1970.0,-37.832,145.11,5457.0,1755000.0
679,2,5.2,3056.0,1.0,1.0,179.0,90.0,1890.0,-37.7742,144.9542,11918.0,845500.0
2467,2,5.5,3070.0,1.0,1.0,178.0,100.0,1900.0,-37.777,144.9922,11364.0,1211000.0
2227,3,6.9,3039.0,2.0,2.0,0.0,189.0,2009.0,-37.7688,144.9054,6232.0,1055000.0
4981,4,31.7,3337.0,2.0,2.0,642.0,199.5,2004.0,-37.69159000000001,144.5864,3600.0,420000.0
5405,2,7.7,3124.0,1.0,1.0,92.0,82.6,1960.0,-37.8401,145.09113,8920.0,755000.0
4278,1,2.8,3000.0,1.0,0.0,0.0,41.0,2010.0,-37.8122,144.9582,17496.0,333000.0
2163,3,8.7,3032.0,3.0,2.0,173.0,184.0,2000.0,-37.773,144.8947,4918.0,780000.0
6056,2,4.0,3057.0,1.0,1.0,0.0,91.0,1970.0,-37.77818,144.97412,5533.0,683000.0
2491,3,11.5,3046.0,2.0,2.0,272.0,138.0,2012.0,-37.7182,144.9244,2651.0,770000.0
1889,4,15.0,3021.0,1.0,2.0,574.0,100.0,1985.0,-37.7336,144.8226,1202.0,500000.0
3487,3,14.9,3087.0,1.0,1.0,0.0,89.0,1980.0,-37.7141,145.0754,2329.0,549000.0
1899,3,12.8,3033.0,2.0,2.0,3977.0,113.0,2013.0,-37.747,144.8663,5629.0,650000.0
5397,3,5.2,3056.0,1.0,1.0,210.0,101.0,1996.0,-37.75746,144.95633,11918.0,1037000.0
3496,3,1.9,3003.0,2.0,1.0,0.0,100.0,1998.0,-37.8118,144.9526,2230.0,660000.0
1307,2,8.0,3040.0,1.0,2.0,752.0,89.0,1990.0,-37.7553,144.9302,9264.0,595000.0
3843,3,12.1,3163.0,1.0,2.0,618.0,163.0,1960.0,-37.8991,145.0686,4442.0,1430000.0
189,2,5.9,3032.0,1.0,1.0,0.0,62.0,1975.0,-37.7733,144.9219,6567.0,442000.0
4631,1,6.4,3012.0,1.0,1.0,3826.0,55.0,2009.0,-37.77757,144.87232,3873.0,280000.0
263,4,10.5,3034.0,3.0,3.0,761.0,281.0,1970.0,-37.7524,144.8714,4502.0,950000.0
4284,2,6.9,3039.0,1.0,1.0,0.0,70.0,2005.0,-37.7679,144.9245,6232.0,439000.0
5430,3,8.9,3084.0,1.0,2.0,615.0,138.0,1950.0,-37.75825,145.05438,1651.0,1300000.0
4193,4,9.2,3146.0,3.0,3.0,622.0,160.0,1940.0,-37.858,145.0859,10412.0,1760000.0
3219,4,9.7,3041.0,2.0,2.0,689.0,25.0,1977.0,-37.7345,144.9196,3284.0,1280000.0
4962,4,5.3,3122.0,2.0,4.0,1690.0,284.0,1863.0,-37.82652,145.03052,11308.0,7650000.0
2375,2,11.2,3042.0,2.0,1.0,217.0,113.0,2006.0,-37.7465,144.8868,2291.0,660000.0
3595,3,7.0,3013.0,1.0,4.0,902.0,129.0,1920.0,-37.8153,144.8796,6543.0,1930000.0
512,5,13.9,3165.0,3.0,2.0,583.0,296.0,2007.0,-37.9143,145.0699,10969.0,1550000.0
3053,2,3.3,3141.0,2.0,2.0,0.0,38.0,2015.0,-37.8379,144.9913,14887.0,990000.0
2793,2,11.2,3073.0,1.0,1.0,83.0,85.0,2010.0,-37.7171,145.0019,21650.0,380000.0
3299,3,13.5,3020.0,1.0,1.0,701.0,120.0,1960.0,-37.7843,144.8052,6763.0,586000.0
5252,3,7.3,3146.0,2.0,2.0,313.0,160.0,1995.0,-37.85385,145.06473,10412.0,1501000.0
1841,4,13.0,3166.0,2.0,1.0,547.0,185.0,1925.0,-37.9002,145.0768,3145.0,1745000.0
1921,3,12.8,3033.0,1.0,1.0,565.0,125.0,1970.0,-37.7498,144.8585,5629.0,600000.0
2181,2,2.8,3000.0,2.0,1.0,0.0,85.0,1997.0,-37.8095,144.9691,17496.0,780000.0
2445,2,5.5,3070.0,1.0,0.0,229.0,99.0,1910.0,-37.7784,145.0042,11364.0,1101000.0
4794,4,4.3,3032.0,2.0,2.0,238.0,221.3,2007.0,-37.7833,144.89717,4918.0,1085000.0
2938,2,2.6,3121.0,1.0,1.0,138.0,81.0,1890.0,-37.8218,145.0132,14949.0,1045000.0
2880,2,2.6,3121.0,2.0,1.0,220.0,131.0,1920.0,-37.8284,144.9989,14949.0,1506000.0
2005,3,5.6,3101.0,2.0,2.0,205.0,184.0,1995.0,-37.7993,145.0267,10331.0,1330000.0
