,Rooms,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Price
5679,4,8.4,3072.0,1.0,2.0,552.0,140.0,1940.0,-37.72879,144.98538,14577.0,1148000.0
490,3,13.9,3165.0,1.0,2.0,543.0,163.0,1970.0,-37.9242,145.0705,10969.0,977000.0
2165,4,8.7,3032.0,2.0,2.0,452.0,245.0,1999.0,-37.774,144.877,4918.0,1048700.0
5309,3,17.2,3132.0,1.0,2.0,208.0,110.0,1975.0,-37.8135,145.19972,6871.0,775000.0
2472,3,5.5,3070.0,2.0,1.0,338.0,90.0,1920.0,-37.7757,145.0119,11364.0,2160000.0
2456,2,5.5,3070.0,1.0,1.0,120.0,76.0,1975.0,-37.7715,145.0075,11364.0,665000.0
702,4,5.2,3056.0,1.0,1.0,370.0,151.0,1940.0,-37.7728,144.9639,11918.0,1350000.0
5992,3,19.9,3134.0,2.0,2.0,651.0,162.0,1977.0,-37.79638,145.24268,7785.0,910000.0
683,2,5.2,3056.0,1.0,1.0,0.0,75.0,2011.0,-37.777,144.9703,11918.0,600000.0
5019,3,19.9,3134.0,2.0,2.0,306.0,127.0,1997.0,-37.80384,145.22562,3619.0,755000.0
153,1,6.3,3143.0,1.0,1.0,0.0,53.0,2013.0,-37.8549,145.0113,4836.0,567000.0
257,3,10.5,3034.0,1.0,1.0,593.0,118.0,1970.0,-37.7677,144.8674,4502.0,850000.0
3889,2,8.2,3012.0,1.0,1.0,444.0,98.0,1940.0,-37.7933,144.876,5058.0,912500.0
3986,4,14.5,3042.0,3.0,1.0,308.0,174.0,1970.0,-37.7231,144.8602,1119.0,746000.0
3475,3,14.9,3087.0,1.0,0.0,302.0,90.0,1950.0,-37.7163,145.0768,2329.0,582000.0
1969,2,4.2,3031.0,1.0,1.0,0.0,90.0,1970.0,-37.7937,144.9295,5263.0,773000.0
5972,2,22.7,3174.0,1.0,3.0,197.0,82.0,1998.0,-37.96903,145.18999,11806.0,445000.0
1944,3,4.2,3031.0,1.0,0.0,239.0,135.0,1910.0,-37.7923,144.9324,5263.0,1165000.0
2767,3,11.2,3073.0,2.0,1.0,158.0,117.0,2011.0,-37.7293,145.0216,21650.0,620500.0
4526,1,4.2,3031.0,1.0,1.0,0.0,46.0,2000.0,-37.7886,144.9253,5263.0,425000.0
2335,2,8.4,3015.0,1.0,1.0,0.0,65.0,2011.0,-37.8421,144.8821,5498.0,485000.0
2517,4,14.7,3167.0,2.0,2.0,530.0,242.0,1980.0,-37.935,145.083,3692.0,1126000.0
3218,3,9.7,3041.0,2.0,4.0,722.0,196.0,1950.0,-37.7427,144.9226,3284.0,1500000.0
1741,2,4.6,3122.0,1.0,1.0,0.0,60.0,2014.0,-37.8216,145.0343,11308.0,495000.0
4451,4,14.9,3087.0,2.0,2.0,585.0,180.0,1950.0,-37.7154,145.0777,2329.0,932500.0
69,2,3.3,3206.0,1.0,0.0,79.0,68.0,1890.0,-37.8387,144.9519,3280.0,980000.0
2620,5,3.8,3207.0,1.0,2.0,350.0,173.0,1890.0,-37.8407,144.9424,8648.0,2350000.0
4,2,2.5,3067.0,1.0,2.0,256.0,107.0,1890.0,-37.806,144.9954,4019.0,1636000.0
4250,5,5.6,3101.0,5.0,3.0,609.0,424.0,1970.0,-37.8064,145.0451,10331.0,3800000.0
4927,3,14.3,3109.0,2.0,1.0,236.0,145.0,1980.0,-37.78963,145.16973000000004,10999.0,850000.0
268,4,10.5,3034.0,2.0,2.0,554.0,140.0,1960.0,-37.7649,144.8633,4502.0,680000.0
4405,2,3.3,3141.0,1.0,1.0,0.0,106.0,1970.0,-37.8383,144.9995,14887.0,792500.0
6146,3,15.4,3131.0,2.0,2.0,266.0,134.0,2001.0,-37.82923,145.1744,4973.0,813000.0
2409,2,2.3,3051.0,1.0,0.0,161.0,106.0,1960.0,-37.8043,144.9437,6821.0,1266000.0
1457,2,4.4,3031.0,1.0,0.0,136.0,78.0,1900.0,-37.7839,144.9343,3593.0,918000.0
2132,3,11.2,3145.0,2.0,1.0,375.0,155.0,1920.0,-37.8777,145.0608,8801.0,1670000.0
1722,2,14.5,3188.0,1.0,1.0,0.0,75.0,1960.0,-37.9367,145.0322,2356.0,400000.0
687,3,5.2,3056.0,2.0,1.0,186.0,140.0,2016.0,-37.7581,144.9514,11918.0,940000.0
5808,3,16.2,3094.0,2.0,2.0,260.0,157.0,2010.0,-37.72394,145.12456,3891.0,820000.0
790,4,5.9,3055.0,2.0,2.0,621.0,184.0,1920.0,-37.7764,144.9479,7082.0,1700000.0
2793,2,11.2,3073.0,1.0,1.0,83.0,85.0,2010.0,-37.7171,145.0019,21650.0,380000.0
5146,3,15.3,3074.0,1.0,2.0,555.0,135.0,1970.0,-37.68211,145.03204,7955.0,651000.0
2380,2,11.2,3042.0,2.0,1.0,268.0,104.0,1950.0,-37.7343,144.8783,2291.0,657000.0
1219,2,8.5,3185.0,1.0,2.0,239.0,110.0,1940.0,-37.8845,144.999,4898.0,900000.0
3881,3,11.8,3204.0,2.0,2.0,0.0,163.0,1980.0,-37.9071,145.0439,3578.0,1470000.0
3526,2,8.0,3016.0,1.0,1.0,0.0,49.0,1970.0,-37.8504,144.8924,6380.0,375000.0
792,2,5.9,3055.0,1.0,1.0,0.0,65.0,1970.0,-37.7686,144.9421,7082.0,370000.0
5064,4,8.7,3162.0,2.0,2.0,627.0,185.0,1925.0,-37.89918,145.01679,5051.0,1700000.0
4783,3,10.4,3042.0,1.0,2.0,647.0,126.0,1975.0,-37.72544,144.85259,1119.0,670000.0
4133,4,7.8,3058.0,2.0,1.0,3747.0,143.0,2006.0,-37.7551,144.9787,11204.0,680000.0
3088,3,3.3,3141.0,1.0,0.0,154.0,88.0,1920.0,-37.8395,144.9868,14887.0,906000.0
6096,3,5.7,3078.0,1.0,2.0,697.0,112.0,1925.0,-37.77662,145.02288,2970.0,1800000.0
974,2,11.4,3163.0,1.0,1.0,0.0,60.0,1980.0,-37.8986,145.0567,7822.0,435000.0
4227,2,7.5,3123.0,1.0,2.0,0.0,64.0,1970.0,-37.8254,145.0474,6482.0,555000.0
3241,3,12.6,3020.0,1.0,1.0,0.0,126.0,1950.0,-37.7796,144.8455,3755.0,600000.0
591,3,11.2,3186.0,2.0,2.0,275.0,170.0,1991.0,-37.9153,144.9924,10579.0,1875000.0
4279,2,2.8,3000.0,1.0,0.0,0.0,60.0,2006.0,-37.8084,144.9602,17496.0,452000.0
1929,4,12.8,3033.0,2.0,2.0,544.0,233.0,1980.0,-37.7479,144.8763,5629.0,732000.0
5830,2,12.0,3073.0,1.0,1.0,0.0,81.0,2012.0,-37.72919,145.00533,21650.0,468000.0
804,3,11.8,3105.0,2.0,2.0,514.0,190.0,1960.0,-37.7683,145.0959,4480.0,880000.0
3493,3,1.9,3003.0,3.0,2.0,265.0,280.0,1880.0,-37.8073,144.9481,2230.0,2370000.0
2114,3,11.2,3145.0,1.0,1.0,170.0,83.0,1975.0,-37.8689,145.0504,8801.0,707500.0
4453,2,8.2,3012.0,1.0,1.0,0.0,77.0,1975.0,-37.8088,144.8715,5058.0,470000.0
511,2,13.9,3165.0,1.0,1.0,0.0,115.0,1950.0,-37.9212,145.0606,10969.0,710000.0
3593,2,7.0,3013.0,1.0,1.0,148.0,79.0,2003.0,-37.822,144.89,6543.0,630000.0
2664,2,4.5,3181.0,1.0,2.0,222.0,108.0,1930.0,-37.8501,144.9995,7717.0,1500000.0
2640,1,3.8,3207.0,1.0,1.0,0.0,64.0,2000.0,-37.8392,144.9421,8648.0,400000.0
167,2,5.9,3032.0,1.0,1.0,173.0,102.0,1900.0,-37.7731,144.9206,6567.0,950000.0
5551,4,27.2,3024.0,2.0,2.0,400.0,151.54,2008.0,-37.87047000000001,144.59864,5262.0,478000.0
3775,2,7.5,3123.0,1.0,1.0,1153.0,69.0,1970.0,-37.8227,145.0528,6482.0,655250.0
2555,2,9.9,3044.0,1.0,2.0,590.0,95.0,1940.0,-37.717,144.9509,7485.0,680000.0
5872,2,6.3,3143.0,1.0,2.0,0.0,63.0,1960.0,-37.85549,145.0163,4836.0,486000.0
5734,2,6.4,3012.0,1.0,1.0,0.0,66.0,2000.0,-37.82212,144.84476999999995,962.0,372100.0
3317,4,11.2,3127.0,2.0,2.0,715.0,230.0,1920.0,-37.8325,145.1114,5457.0,1812500.0
6119,3,5.4,3101.0,2.0,2.0,325.0,129.0,1980.0,-37.81614,145.05056000000005,10331.0,1405000.0
5232,2,7.2,3184.0,1.0,0.0,702.0,86.0,1940.0,-37.87944,144.99375,8989.0,902000.0
5501,4,15.5,3167.0,2.0,2.0,0.0,147.0,2000.0,-37.91121,145.09598,3692.0,774000.0
5266,2,6.2,3123.0,1.0,2.0,966.0,87.0,1970.0,-37.82524,145.05568,6482.0,802500.0
4610,3,11.2,3046.0,1.0,1.0,194.0,133.0,2011.0,-37.70168,144.94862,8870.0,525000.0
633,2,10.7,3187.0,1.0,1.0,112.0,90.0,1960.0,-37.9306,145.0284,6938.0,775000.0
2813,3,11.2,3073.0,2.0,3.0,574.0,159.0,1955.0,-37.722,144.9922,21650.0,800000.0
3863,4,11.8,3204.0,2.0,1.0,678.0,162.0,1920.0,-37.9065,145.0461,3578.0,1918000.0
6112,4,16.0,3190.0,2.0,2.0,304.0,183.0,2007.0,-37.94633,145.04947,4794.0,1200000.0
4466,5,8.0,3016.0,3.0,2.0,531.0,288.0,1997.0,-37.8629,144.8781,6380.0,2040000.0
3197,3,6.1,3182.0,2.0,2.0,361.0,171.0,2016.0,-37.8663,144.9882,13240.0,1678000.0
3724,3,12.4,3060.0,6.0,2.0,592.0,103.0,1960.0,-37.712,144.9719,5070.0,751000.0
5752,3,22.2,3172.0,2.0,4.0,801.0,150.0,1980.0,-37.98596,145.13187,3940.0,800000.0
935,3,11.4,3163.0,2.0,2.0,751.0,40.0,1923.0,-37.8945,145.0648,7822.0,1600000.0
139,1,6.3,3143.0,1.0,1.0,0.0,53.0,1970.0,-37.8531,145.0115,4836.0,440000.0
2820,3,11.2,3073.0,1.0,2.0,159.0,97.0,1970.0,-37.7277,145.0248,21650.0,470000.0
1625,2,13.0,3046.0,1.0,2.0,253.0,91.0,2012.0,-37.7117,144.9135,8870.0,620250.0
2300,3,14.6,3189.0,2.0,3.0,558.0,133.0,1955.0,-37.9435,145.0522,2555.0,901000.0
2699,3,8.8,3072.0,1.0,3.0,503.0,101.0,1950.0,-37.739,145.0238,14577.0,600000.0
4895,3,9.7,3104.0,2.0,2.0,292.0,181.0,2010.0,-37.80259,145.09878,7809.0,1557000.0
526,3,13.1,3128.0,1.0,2.0,550.0,110.0,1950.0,-37.8275,145.1298,4605.0,1200000.0
6047,3,35.2,3806.0,1.0,2.0,792.0,101.0,1970.0,-38.03517,145.33886,17093.0,620000.0
3541,3,8.9,3016.0,1.0,1.0,311.0,126.0,1920.0,-37.8546,144.8762,802.0,1225000.0
1197,4,13.9,3108.0,3.0,2.0,657.0,275.0,2010.0,-37.7954,145.1379,9028.0,1520000.0
3678,3,4.5,3057.0,1.0,1.0,0.0,114.0,2003.0,-37.7789,144.9739,5533.0,805000.0
2571,3,9.9,3044.0,1.0,4.0,557.0,111.0,1955.0,-37.7156,144.94299999999996,7485.0,600000.0
2290,3,14.6,3189.0,2.0,2.0,653.0,180.0,1950.0,-37.9418,145.0549,2555.0,1417250.0
3808,3,14.5,3047.0,1.0,0.0,610.0,121.0,1955.0,-37.6885,144.9092,851.0,551000.0
4967,4,8.9,3084.0,2.0,2.0,264.0,140.0,2000.0,-37.74352,145.08082,2890.0,828000.0
1255,1,7.7,3184.0,1.0,0.0,0.0,33.0,1930.0,-37.8749,144.9842,8989.0,300000.0
2369,8,8.4,3015.0,2.0,4.0,663.0,190.0,1920.0,-37.8385,144.8824,5498.0,881000.0
140,3,6.3,3143.0,1.0,2.0,212.0,106.0,1900.0,-37.8542,145.0149,4836.0,1300000.0
3923,3,13.9,3020.0,2.0,2.0,605.0,102.0,1965.0,-37.7792,144.8117,2185.0,593000.0
2783,3,11.2,3073.0,1.0,1.0,0.0,63.0,1970.0,-37.7272,145.0057,21650.0,301000.0
1704,3,13.7,3188.0,2.0,2.0,413.0,137.0,1970.0,-37.933,144.9975,5454.0,1460000.0
1288,2,7.7,3184.0,1.0,0.0,0.0,80.0,1940.0,-37.8757,144.987,8989.0,640000.0
3213,3,9.7,3041.0,3.0,3.0,250.0,207.0,2016.0,-37.7189,144.9036,3284.0,850000.0
3193,3,6.1,3182.0,2.0,2.0,0.0,3.0,1850.0,-37.8584,144.9802,13240.0,1600000.0
3333,4,11.2,3127.0,2.0,2.0,702.0,239.0,1927.0,-37.8345,145.095,5457.0,2125000.0
5974,2,1.8,3051.0,1.0,1.0,0.0,53.0,2010.0,-37.79831,144.94261,6821.0,465000.0
5792,2,3.4,3031.0,2.0,1.0,0.0,110.0,1998.0,-37.79013,144.92359,5263.0,535000.0
2896,2,2.6,3121.0,2.0,2.0,0.0,95.0,2013.0,-37.8198,145.005,14949.0,1040000.0
1032,2,3.4,3068.0,1.0,0.0,156.0,107.0,1890.0,-37.7892,144.9999,2954.0,1450000.0
3972,2,9.1,3015.0,1.0,1.0,78.0,62.0,1960.0,-37.8337,144.8739,984.0,380000.0
652,5,10.7,3187.0,3.0,3.0,669.0,309.0,1970.0,-37.9289,145.0284,6938.0,2050000.0
5645,4,31.7,3337.0,1.0,0.0,651.0,150.0,2000.0,-37.67028,144.59455,3553.0,345000.0
1293,2,7.7,3184.0,1.0,1.0,0.0,65.0,1970.0,-37.8895,144.9902,8989.0,582500.0
710,2,5.2,3056.0,1.0,0.0,311.0,108.0,1930.0,-37.7572,144.9687,11918.0,1075000.0
4989,3,26.5,3138.0,1.0,2.0,484.0,102.0,1970.0,-37.78454,145.33073000000005,8280.0,581000.0
2710,3,8.8,3072.0,2.0,1.0,479.0,121.0,1930.0,-37.7425,145.014,14577.0,980000.0
4397,2,2.1,3205.0,1.0,0.0,438.0,2.0,1900.0,-37.8353,144.9599,5943.0,650000.0
5022,3,1.9,3205.0,2.0,3.0,0.0,113.0,2001.0,-37.83185,144.96817,5943.0,1250000.0
4685,4,10.2,3147.0,3.0,2.0,510.0,240.0,2013.0,-37.87159000000001,145.0795,3052.0,1655000.0
993,1,9.3,3162.0,1.0,1.0,0.0,44.0,1960.0,-37.8961,145.0132,5051.0,275500.0
1270,4,7.7,3184.0,2.0,0.0,223.0,173.0,1910.0,-37.882,144.993,8989.0,1875000.0
3059,1,3.3,3141.0,1.0,1.0,0.0,45.0,1970.0,-37.8414,144.991,14887.0,409000.0
475,4,13.9,3165.0,2.0,2.0,314.0,231.0,2010.0,-37.9299,145.0598,10969.0,1250000.0
3565,3,15.0,3085.0,1.0,1.0,614.0,117.0,1978.0,-37.7305,145.08100000000005,1369.0,742000.0
409,2,13.0,3204.0,1.0,1.0,227.0,100.0,1990.0,-37.9326,145.0387,6795.0,725000.0
4862,3,15.3,3074.0,2.0,2.0,545.0,152.0,1983.0,-37.68403,144.99246000000005,7955.0,740000.0
4792,2,5.9,3144.0,1.0,1.0,0.0,72.9,1977.0,-37.86824,145.03503999999995,4675.0,592000.0
4302,4,8.4,3015.0,2.0,3.0,480.0,235.0,1940.0,-37.8439,144.8733,5498.0,1560000.0
2068,4,7.4,3144.0,2.0,2.0,502.0,309.0,2016.0,-37.8515,145.0324,4675.0,3460000.0
2723,2,8.8,3072.0,1.0,1.0,472.0,139.0,1940.0,-37.7484,144.9886,14577.0,986000.0
6016,2,12.4,3107.0,1.0,1.0,217.0,115.0,2005.0,-37.75671,145.11401,5420.0,731000.0
5360,6,10.5,3020.0,2.0,4.0,588.0,113.0,1955.0,-37.77049,144.83167,4217.0,750000.0
436,3,13.9,3165.0,2.0,2.0,384.0,120.0,1999.0,-37.9229,145.0557,10969.0,1025000.0
568,3,11.2,3186.0,1.0,2.0,432.0,122.0,1930.0,-37.9172,144.996,10579.0,1975000.0
4307,4,8.4,3015.0,1.0,4.0,837.0,173.0,1930.0,-37.837,144.8772,5498.0,1650000.0
4469,4,8.0,3016.0,3.0,2.0,183.0,191.0,2006.0,-37.8566,144.8737,6380.0,1200000.0
239,4,12.2,3147.0,2.0,2.0,621.0,203.0,2000.0,-37.8647,145.1023,2894.0,1500000.0
2462,2,5.5,3070.0,1.0,2.0,243.0,102.0,1890.0,-37.7653,145.0014,11364.0,1035000.0
3992,2,9.8,3185.0,1.0,1.0,0.0,65.0,1970.0,-37.8971,145.0093,534.0,393000.0
854,2,7.8,3124.0,1.0,1.0,0.0,56.0,2011.0,-37.8493,145.0877,8920.0,430000.0
5264,3,5.3,3122.0,1.0,2.0,290.0,110.0,1900.0,-37.81767,145.04041,11308.0,1702000.0
1671,3,12.1,3046.0,1.0,2.0,574.0,106.0,1970.0,-37.7157,144.9507,2606.0,646000.0
5543,4,12.9,3043.0,1.0,3.0,0.0,158.0,1975.0,-37.70695,144.88513999999995,3296.0,586000.0
5215,3,20.6,3064.0,2.0,1.0,280.0,127.0,2010.0,-37.57056,144.91751000000005,15510.0,430000.0
2118,2,11.2,3145.0,2.0,1.0,0.0,104.0,2013.0,-37.8823,145.0729,8801.0,820000.0
1138,3,1.6,3066.0,2.0,2.0,0.0,151.0,2000.0,-37.8083,144.9908,4553.0,1125000.0
4628,4,25.2,3173.0,1.0,2.0,680.0,170.0,1970.0,-37.9865,145.16767,8459.0,761000.0
1606,4,13.0,3046.0,1.0,4.0,606.0,124.0,1956.0,-37.7104,144.9088,8870.0,702000.0
2229,4,6.9,3039.0,3.0,2.0,615.0,201.0,1920.0,-37.7617,144.9052,6232.0,1780000.0
4083,2,5.9,3055.0,1.0,1.0,559.0,57.0,1970.0,-37.7707,144.9488,7082.0,640000.0
2693,3,8.8,3072.0,1.0,2.0,566.0,143.0,1910.0,-37.7418,144.9934,14577.0,1150000.0
3307,4,11.2,3127.0,3.0,2.0,596.0,264.0,1930.0,-37.8154,145.0927,5457.0,2440000.0
6144,3,22.7,3174.0,1.0,1.0,671.0,142.0,1950.0,-37.962,145.18035,11806.0,695000.0
4573,3,10.5,3186.0,2.0,2.0,645.0,219.0,1910.0,-37.90876,145.00743,10579.0,2650000.0
1841,4,13.0,3166.0,2.0,1.0,547.0,185.0,1925.0,-37.9002,145.0768,3145.0,1745000.0
6067,3,34.9,3201.0,1.0,0.0,528.0,106.0,1981.0,-38.09798,145.18737,8060.0,480000.0
2337,4,8.4,3015.0,3.0,1.0,425.0,233.0,2015.0,-37.8456,144.8741,5498.0,1620000.0
1805,3,10.5,3081.0,1.0,2.0,800.0,118.0,1960.0,-37.7406,145.0483,2947.0,950000.0
2109,3,11.2,3145.0,2.0,2.0,700.0,126.0,1920.0,-37.8807,145.0547,8801.0,1915000.0
4267,3,7.4,3144.0,2.0,2.0,192.0,191.0,2010.0,-37.8654,145.0297,4675.0,2250000.0
5117,2,1.8,3051.0,2.0,1.0,1223.0,81.0,2011.0,-37.8006,144.95418999999995,6821.0,570000.0
673,4,5.2,3056.0,2.0,3.0,851.0,287.0,1940.0,-37.7637,144.9662,11918.0,2230000.0
5573,4,5.2,3055.0,2.0,3.0,444.0,256.0,1997.0,-37.7628,144.94011,7082.0,1500000.0
4057,2,5.2,3056.0,1.0,2.0,173.0,77.0,1970.0,-37.7586,144.9653,11918.0,735000.0
2598,2,3.8,3207.0,2.0,2.0,0.0,87.0,2010.0,-37.8431,144.9403,8648.0,725000.0
4708,2,4.0,3057.0,1.0,2.0,173.0,79.0,1890.0,-37.77524,144.97529,5533.0,1105000.0
3040,3,2.1,3205.0,2.0,0.0,204.0,195.0,1890.0,-37.8357,144.9531,5943.0,1650000.0
2879,4,2.6,3121.0,2.0,2.0,58.0,158.0,2007.0,-37.817,145.0135,14949.0,1375000.0
5867,3,7.5,3040.0,2.0,2.0,673.0,136.0,1965.0,-37.76316,144.89799,1543.0,1680000.0
1570,4,9.2,3146.0,3.0,2.0,366.0,26.0,1999.0,-37.8503,145.0586,10412.0,1825000.0
4258,3,7.5,3102.0,2.0,2.0,422.0,120.0,1950.0,-37.7927,145.056,2671.0,1402000.0
6037,3,10.4,3042.0,2.0,1.0,195.0,192.0,2005.0,-37.7325,144.88272,3464.0,780000.0
1661,3,12.1,3046.0,1.0,1.0,604.0,112.0,1970.0,-37.7124,144.9514,2606.0,630000.0
5763,2,7.5,3040.0,1.0,1.0,0.0,62.0,1980.0,-37.7494,144.92096,9264.0,502500.0
3957,3,2.5,3121.0,2.0,2.0,324.0,165.0,1880.0,-37.8278,144.9885,1123.0,1475000.0
4879,2,6.3,3013.0,1.0,0.0,150.0,79.0,1900.0,-37.81956,144.89054,6543.0,950000.0
4690,2,17.3,3193.0,1.0,4.0,633.0,116.0,1960.0,-37.98489,145.04116000000005,5366.0,1470000.0
4314,3,11.2,3042.0,1.0,1.0,1218.0,94.0,2012.0,-37.736,144.8886,2291.0,500000.0
1335,4,8.0,3040.0,1.0,2.0,638.0,227.0,1900.0,-37.7523,144.9052,9264.0,1635000.0
1334,3,8.0,3040.0,1.0,2.0,190.0,142.0,1999.0,-37.7418,144.8918,9264.0,720000.0
2676,2,4.5,3181.0,1.0,0.0,214.0,122.0,1915.0,-37.8572,145.0066,7717.0,1582000.0
194,3,5.9,3032.0,2.0,1.0,272.0,157.0,1900.0,-37.7774,144.928,6567.0,1130000.0
366,4,9.2,3104.0,3.0,2.0,869.0,170.0,1950.0,-37.8002,145.0999,7809.0,1720000.0
2320,3,8.4,3015.0,2.0,2.0,283.0,179.0,2011.0,-37.8477,144.8753,5498.0,962000.0
5892,4,5.2,3056.0,3.0,6.0,733.0,238.0,1950.0,-37.759,144.96623,11918.0,1790000.0
3899,3,8.2,3012.0,1.0,2.0,347.0,113.0,1925.0,-37.8067,144.8761,5058.0,967000.0
171,4,5.9,3032.0,1.0,1.0,300.0,185.0,1890.0,-37.7766,144.9143,6567.0,890000.0
2929,3,2.6,3121.0,1.0,3.0,210.0,118.0,1900.0,-37.8247,145.0001,14949.0,1695000.0
1299,2,7.7,3184.0,1.0,1.0,0.0,85.0,1940.0,-37.874,144.9903,8989.0,730000.0
5790,4,11.7,3033.0,4.0,2.0,500.0,267.0,2011.0,-37.73573,144.87531,5629.0,1100000.0
2416,1,2.3,3051.0,1.0,1.0,0.0,45.0,1975.0,-37.7955,144.9492,6821.0,320000.0
749,2,5.2,3056.0,1.0,1.0,199.0,120.0,1880.0,-37.759,144.9597,11918.0,765000.0
6088,2,7.2,3184.0,1.0,1.0,795.0,80.0,2005.0,-37.88351,144.99202,8989.0,715000.0
5027,3,14.0,3021.0,1.0,1.0,388.0,95.0,1992.0,-37.73163,144.80697,14042.0,500000.0
5412,4,34.9,3201.0,2.0,4.0,688.0,204.0,2002.0,-38.10984000000001,145.17062,8060.0,647000.0
1965,2,4.2,3031.0,1.0,1.0,0.0,84.0,2010.0,-37.7948,144.9314,5263.0,460000.0
5845,3,14.0,3021.0,1.0,1.0,606.0,130.0,1965.0,-37.73789,144.78734,14042.0,550000.0
3879,3,11.8,3204.0,2.0,1.0,238.0,127.0,1998.0,-37.9062,145.02700000000004,3578.0,820000.0
2041,3,7.5,3102.0,2.0,2.0,248.0,167.0,2012.0,-37.7923,145.0595,2671.0,1620000.0
5847,2,5.0,3182.0,1.0,0.0,0.0,67.0,1950.0,-37.87349,144.9798,13240.0,470000.0
2868,2,2.6,3121.0,1.0,1.0,0.0,75.0,2001.0,-37.824,144.9918,14949.0,582000.0
3345,2,11.2,3127.0,1.0,1.0,170.0,78.0,1960.0,-37.8186,145.0892,5457.0,778500.0
3528,3,8.0,3016.0,2.0,1.0,185.0,139.0,1900.0,-37.8664,144.9072,6380.0,1310000.0
2053,3,9.2,3012.0,1.0,2.0,300.0,125.0,1950.0,-37.7896,144.8752,3873.0,832000.0
593,5,11.2,3186.0,3.0,2.0,895.0,423.0,1938.0,-37.9204,145.0028,10579.0,2730000.0
4654,2,12.0,3073.0,2.0,1.0,138.0,104.63,2014.0,-37.72487,145.00705,21650.0,668500.0
5251,2,7.3,3146.0,1.0,1.0,730.0,93.0,1875.0,-37.85563,145.04369,10412.0,762000.0
3650,3,9.5,3081.0,1.0,2.0,626.0,93.0,1955.0,-37.752,145.0367,790.0,773000.0
1322,6,8.0,3040.0,4.0,2.0,860.0,355.0,1930.0,-37.7484,144.9025,9264.0,2620000.0
4114,3,11.4,3163.0,1.0,1.0,0.0,84.0,1965.0,-37.8866,145.0561,7822.0,577000.0
5416,1,2.0,3066.0,1.0,0.0,0.0,46.0,1960.0,-37.79597,144.99108,4553.0,365000.0
71,1,3.3,3206.0,1.0,0.0,81.0,54.0,1900.0,-37.8411,144.9497,3280.0,985000.0
2371,3,11.2,3042.0,3.0,2.0,303.0,236.0,2013.0,-37.742,144.8885,2291.0,830000.0
2437,2,5.5,3070.0,1.0,2.0,0.0,65.0,2000.0,-37.7828,145.0096,11364.0,605000.0
5944,2,12.3,3166.0,1.0,1.0,0.0,70.0,1970.0,-37.89369,145.08354,3145.0,472000.0
238,2,12.2,3147.0,1.0,2.0,695.0,114.0,1950.0,-37.8694,145.0944,2894.0,1075000.0
4444,3,6.5,3071.0,1.0,2.0,242.0,117.0,1995.0,-37.7639,145.0135,8870.0,880000.0
2221,2,11.8,3127.0,2.0,2.0,0.0,116.0,2005.0,-37.8161,145.1098,2079.0,725000.0
5034,3,18.0,3037.0,2.0,2.0,431.0,431.0,2008.0,-37.7209,144.75053,4242.0,558000.0
1326,4,8.0,3040.0,2.0,2.0,503.0,160.0,2008.0,-37.7513,144.8925,9264.0,1275000.0
5325,4,11.4,3204.0,3.0,2.0,719.0,154.0,1920.0,-37.90087,145.03959,3578.0,1565000.0
1615,3,13.0,3046.0,1.0,1.0,616.0,125.0,1960.0,-37.7029,144.9053,8870.0,588000.0
4864,4,7.0,3071.0,1.0,2.0,495.0,120.0,1925.0,-37.75231,144.99023,8870.0,1626000.0
3099,1,3.3,3141.0,1.0,0.0,0.0,35.0,1910.0,-37.8423,144.997,14887.0,280000.0
1775,4,4.6,3122.0,2.0,4.0,601.0,158.0,1940.0,-37.839,145.0418,11308.0,1800000.0
659,1,10.7,3187.0,1.0,1.0,0.0,57.0,1950.0,-37.9164,145.0228,6938.0,340000.0
950,2,11.4,3163.0,1.0,1.0,0.0,90.0,1968.0,-37.8973,145.0625,7822.0,675000.0
3758,3,7.5,3123.0,1.0,1.0,0.0,95.0,1970.0,-37.8414,145.0505,6482.0,735000.0
3654,3,4.5,3057.0,1.0,2.0,456.0,144.0,1950.0,-37.7638,144.9804,5533.0,1310000.0
236,3,11.0,3147.0,1.0,1.0,697.0,164.0,1947.0,-37.8636,145.0903,3052.0,1650000.0
1260,1,7.7,3184.0,1.0,1.0,0.0,50.0,1965.0,-37.8785,144.9885,8989.0,357000.0
5586,4,17.5,3169.0,2.0,2.0,625.0,625.0,1950.0,-37.92801,145.1057,2727.0,1241000.0
2242,2,6.9,3039.0,1.0,1.0,0.0,85.0,1990.0,-37.7617,144.9367,6232.0,550000.0
3222,4,9.7,3041.0,3.0,2.0,650.0,348.0,2001.0,-37.7363,144.9208,3284.0,1715000.0
4098,4,7.8,3124.0,2.0,0.0,670.0,176.0,1930.0,-37.8378,145.089,8920.0,2216000.0
2322,4,8.4,3015.0,1.0,2.0,329.0,108.0,1955.0,-37.847,144.8788,5498.0,710000.0
1702,3,13.7,3188.0,2.0,2.0,357.0,120.0,1970.0,-37.9449,145.0144,5454.0,1050000.0
5678,2,4.6,3181.0,1.0,2.0,0.0,78.0,2000.0,-37.85059,144.99188,7717.0,626000.0
2634,1,3.8,3207.0,1.0,1.0,6866.0,63.0,2010.0,-37.8443,144.9437,8648.0,600000.0
